% cluster ARFF file
@relation cluster

@attribute onBoltRate numeric
@attribute joinBoltRate numeric
@attribute spoutRate numeric
@attribute supervisors numeric
@attribute cpu numeric
@attribute memory numeric
@attribute workers numeric
@attribute onBoltNumber numeric
@attribute joinBoltNumber numeric
@attribute onBoltParallism numeric
@attribute joinBoltParallism numeric
@attribute spoutsParallism numeric
@attribute windowLength numeric
@attribute emitFrequency numeric
@attribute cpu_used numeric
@attribute memory_used numeric
@attribute latency numeric

@data
161073,86089,173624,4,96,192,20,4,2,31,16,4,96,24,80,27792,336
38843,19833,27983,4,96,192,20,4,2,31,16,4,96,24,25,27654,105
48192,21889,49687,4,96,192,20,4,2,31,16,4,96,24,32,27240,77
68369,30704,69696,4,96,192,20,4,2,31,16,4,96,24,41,27676,67
22143,8943,22233,4,96,192,4,4,2,4,18,16,105,35,43,11300,52056
4450,1833,3712,4,96,192,4,4,2,4,18,16,105,35,3,11226,856
7453,3023,7090,4,96,192,4,4,2,4,18,16,105,35,3,11254,375
11210,4708,10814,4,96,192,4,4,2,4,18,16,105,35,5,11357,309
14955,6579,14489,4,96,192,4,4,2,4,18,16,105,35,7,11393,292
166791,74422,169552,4,96,192,79,4,2,26,10,14,36,4,91,66565,2317
29088,12760,29119,4,96,192,79,4,2,26,10,14,36,4,36,72963,487
50202,21149,50721,4,96,192,79,4,2,26,10,14,36,4,50,72313,432
73218,30677,73676,4,96,192,79,4,2,26,10,14,36,4,62,72037,387
94295,39647,94841,4,96,192,79,4,2,26,10,14,36,4,68,72601,407
213282,104041,212176,4,96,192,64,4,2,27,30,32,87,29,95,68816,4876
35605,15924,34206,4,96,192,64,4,2,27,30,32,87,29,42,74599,735
63365,27379,63164,4,96,192,64,4,2,27,30,32,87,29,57,74028,709
92676,39679,92502,4,96,192,64,4,2,27,30,32,87,29,68,75046,678
120853,52096,120730,4,96,192,64,4,2,27,30,32,87,29,74,75759,696
192632,94418,191802,4,96,192,74,4,2,26,13,17,65,13,94,72859,2507
32565,14244,32749,4,96,192,74,4,2,26,13,17,65,13,39,78655,596
56884,24478,57165,4,96,192,74,4,2,26,13,17,65,13,56,78058,516
82647,35692,82970,4,96,192,74,4,2,26,13,17,65,13,66,79000,497
106799,46318,107060,4,96,192,74,4,2,26,13,17,65,13,71,80547,525
238599,106740,238666,4,96,192,44,4,2,9,15,28,32,4,92,52104,3703
43662,18124,41516,4,96,192,44,4,2,9,15,28,32,4,38,53286,618
75037,31984,74214,4,96,192,44,4,2,9,15,28,32,4,53,53091,578
108308,46247,107555,4,96,192,44,4,2,9,15,28,32,4,63,53768,612
143019,61461,142279,4,96,192,44,4,2,9,15,28,32,4,71,54464,636
111781,48608,111949,4,96,192,11,4,2,12,18,29,36,4,56,18892,13086
18527,8244,17307,4,96,192,11,4,2,12,18,29,36,4,17,18724,448
34023,14639,33159,4,96,192,11,4,2,12,18,29,36,4,22,18808,364
50945,21848,50137,4,96,192,11,4,2,12,18,29,36,4,30,18957,483
67508,29203,66957,4,96,192,11,4,2,12,18,29,36,4,37,19048,491
180785,90637,205996,4,96,192,80,4,2,22,29,32,90,9,95,78663,4801
62633,23593,36190,4,96,192,80,4,2,22,29,32,90,9,49,88450,761
61992,25524,62446,4,96,192,80,4,2,22,29,32,90,9,61,88065,740
90131,37179,90515,4,96,192,80,4,2,22,29,32,90,9,71,88801,732
117088,47858,117320,4,96,192,80,4,2,22,29,32,90,9,76,90019,757
187665,84230,189462,4,96,192,14,4,2,29,22,23,28,7,79,22762,3957
32928,14402,32629,4,96,192,14,4,2,29,22,23,28,7,26,22663,372
60282,26060,60474,4,96,192,14,4,2,29,22,23,28,7,34,22793,369
90328,38933,90469,4,96,192,14,4,2,29,22,23,28,7,44,22974,372
118217,51292,118536,4,96,192,14,4,2,29,22,23,28,7,52,23084,385
280351,130936,281427,4,96,192,40,4,2,17,29,25,54,18,93,48749,2898
47805,20147,45567,4,96,192,40,4,2,17,29,25,54,18,42,49631,576
85862,36488,85805,4,96,192,40,4,2,17,29,25,54,18,56,49751,514
124976,54129,124872,4,96,192,40,4,2,17,29,25,54,18,67,50113,517
160078,69327,159849,4,96,192,40,4,2,17,29,25,54,18,75,50614,539
195980,91101,205848,4,96,192,39,4,2,16,18,21,104,26,91,47522,4193
49185,21550,35546,4,96,192,39,4,2,16,18,21,104,26,41,48631,565
63462,27560,62653,4,96,192,39,4,2,16,18,21,104,26,46,48484,488
93694,41494,93322,4,96,192,39,4,2,16,18,21,104,26,58,49436,497
222303,93505,224572,4,96,192,58,4,2,31,9,23,36,12,93,52377,3594
36822,16541,36650,4,96,192,58,4,2,31,9,23,36,12,39,54732,613
62918,28001,63280,4,96,192,58,4,2,31,9,23,36,12,54,53947,575
91897,40162,92351,4,96,192,58,4,2,31,9,23,36,12,64,54838,524
123056,53669,123623,4,96,192,58,4,2,31,9,23,36,12,71,56016,638
157035,71654,157042,4,96,192,28,4,2,30,12,21,64,16,78,36922,4209
27632,12736,27522,4,96,192,28,4,2,30,12,21,64,16,28,37091,524
48471,21231,48755,4,96,192,28,4,2,30,12,21,64,16,37,37068,478
72765,31983,73052,4,96,192,28,4,2,30,12,21,64,16,46,37830,465
96136,42435,96431,4,96,192,28,4,2,30,12,21,64,16,55,38095,407
164327,71352,164051,4,96,192,39,4,2,26,13,20,72,8,85,47466,6253
27312,12447,27363,4,96,192,39,4,2,26,13,20,72,8,34,48282,553
51959,22157,52163,4,96,192,39,4,2,26,13,20,72,8,42,48344,526
76622,32346,76852,4,96,192,39,4,2,26,13,20,72,8,53,49429,487
99816,42346,100082,4,96,192,39,4,2,26,13,20,72,8,61,50055,481
181777,85739,182389,4,96,192,93,4,2,30,17,10,66,11,93,70274,1341
29946,13118,30062,4,96,192,93,4,2,30,17,10,66,11,39,75088,494
51082,22080,51921,4,96,192,93,4,2,30,17,10,66,11,55,73724,341
72295,30810,73061,4,96,192,93,4,2,30,17,10,66,11,65,72162,367
91523,38799,92375,4,96,192,93,4,2,30,17,10,66,11,71,72242,431
222885,116258,236163,4,96,192,37,4,2,26,32,15,105,35,92,43853,1268
51698,22955,39921,4,96,192,37,4,2,26,32,15,105,35,40,46837,436
69168,29576,70037,4,96,192,37,4,2,26,32,15,105,35,49,46144,358
100141,42584,101046,4,96,192,37,4,2,26,32,15,105,35,60,45953,325
128286,55033,129188,4,96,192,37,4,2,26,32,15,105,35,68,46704,503
226628,106294,228417,4,96,192,19,4,2,28,15,11,48,8,85,26853,1324
37753,16313,37616,4,96,192,19,4,2,28,15,11,48,8,31,26752,290
68148,29521,68897,4,96,192,19,4,2,28,15,11,48,8,40,26684,241
98691,43017,99476,4,96,192,19,4,2,28,15,11,48,8,50,27115,224
125108,54846,125718,4,96,192,19,4,2,28,15,11,48,8,58,27520,259
38759,16869,38605,4,96,192,7,4,2,10,6,26,88,22,54,14535,16072
6877,3588,5890,4,96,192,7,4,2,10,6,26,88,22,8,14505,791
12214,5279,11793,4,96,192,7,4,2,10,6,26,88,22,8,14451,400
18403,8204,17913,4,96,192,7,4,2,10,6,26,88,22,11,14667,329
24441,10762,23856,4,96,192,7,4,2,10,6,26,88,22,14,14674,370
202980,87178,209375,4,96,192,35,4,2,4,7,20,48,6,88,43042,3651
41020,16395,33547,4,96,192,35,4,2,4,7,20,48,6,33,44129,490
60640,24981,60410,4,96,192,35,4,2,4,7,20,48,6,40,44471,475
89338,36642,89179,4,96,192,35,4,2,4,7,20,48,6,51,45050,479
115374,47622,115176,4,96,192,35,4,2,4,7,20,48,6,60,45403,589
173931,85670,177385,4,96,192,47,4,2,19,21,19,90,10,93,50747,4723
30461,13379,30118,4,96,192,47,4,2,19,21,19,90,10,32,53393,524
54585,23635,54635,4,96,192,47,4,2,19,21,19,90,10,46,52787,476
80657,35189,80705,4,96,192,47,4,2,19,21,19,90,10,58,53799,469
106558,47087,106643,4,96,192,47,4,2,19,21,19,90,10,66,54855,408
226909,96744,227707,4,96,192,31,4,2,22,12,19,40,4,89,39079,3620
39511,17005,38926,4,96,192,31,4,2,22,12,19,40,4,35,39520,494
70243,30317,70363,4,96,192,31,4,2,22,12,19,40,4,47,39939,454
103597,44499,103757,4,96,192,31,4,2,22,12,19,40,4,58,40682,434
128785,55340,129115,4,96,192,31,4,2,22,12,19,40,4,64,40940,508
245761,119018,244734,4,96,192,35,4,2,21,23,29,66,11,92,45659,4026
41551,18070,40394,4,96,192,35,4,2,21,23,29,66,11,39,45220,621
75461,32680,75068,4,96,192,35,4,2,21,23,29,66,11,52,45508,590
111058,47695,110748,4,96,192,35,4,2,21,23,29,66,11,63,46222,575
142450,61355,142154,4,96,192,35,4,2,21,23,29,66,11,70,46539,585
76002,36126,76351,4,96,192,92,4,2,18,6,29,100,10,92,74538,15621
81016,38931,81045,4,96,192,16,4,2,12,8,6,90,9,74,23867,8467
13189,5772,13097,4,96,192,16,4,2,12,8,6,90,9,13,24059,204
25273,10969,25507,4,96,192,16,4,2,12,8,6,90,9,17,23988,184
37497,16434,37777,4,96,192,16,4,2,12,8,6,90,9,23,24451,154
48955,21288,49302,4,96,192,16,4,2,12,8,6,90,9,28,24847,118
117665,48209,117773,4,96,192,63,4,2,12,7,28,117,13,93,64926,18442
18884,8896,18273,4,96,192,63,4,2,12,7,28,117,13,28,70396,749
32679,12351,31943,4,96,192,63,4,2,12,7,28,117,13,34,70354,677
48694,19174,47975,4,96,192,63,4,2,12,7,28,117,13,45,71376,668
64111,25509,63487,4,96,192,63,4,2,12,7,28,117,13,53,73333,662
138153,50357,140880,4,96,192,92,4,2,28,4,21,36,4,91,72048,5405
23627,10612,23178,4,96,192,92,4,2,28,4,21,36,4,35,80676,624
40883,16088,41322,4,96,192,92,4,2,28,4,21,36,4,46,79976,551
62330,24174,65716,4,96,192,92,4,2,28,4,21,36,4,59,80250,565
83776,32447,82002,4,96,192,92,4,2,28,4,21,36,4,68,81464,534
223386,98970,222768,4,96,192,68,4,2,8,25,17,64,16,93,68504,2526
37083,14651,35890,4,96,192,68,4,2,8,25,17,64,16,37,76020,566
61786,25309,61445,4,96,192,68,4,2,8,25,17,64,16,53,75775,483
89123,36804,88779,4,96,192,68,4,2,8,25,17,64,16,63,76241,455
115191,47343,114880,4,96,192,68,4,2,8,25,17,64,16,71,77094,501
232667,99549,233752,4,96,192,52,4,2,23,12,23,32,4,93,51024,3589
43005,19100,42433,4,96,192,52,4,2,23,12,23,32,4,41,53256,582
72291,31466,72398,4,96,192,52,4,2,23,12,23,32,4,56,53052,556
104637,45795,104777,4,96,192,52,4,2,23,12,23,32,4,65,53937,535
138428,60373,138609,4,96,192,52,4,2,23,12,23,32,4,73,54698,664
200943,100404,201571,4,96,192,79,4,2,21,26,4,50,10,88,61131,242
31989,14030,32508,4,96,192,79,4,2,21,26,4,50,10,35,66193,215
51213,22201,51933,4,96,192,79,4,2,21,26,4,50,10,47,65615,144
69904,30411,70565,4,96,192,79,4,2,21,26,4,50,10,59,64663,162
86281,37155,87095,4,96,192,79,4,2,21,26,4,50,10,66,64203,152
60842,28553,61850,4,96,192,7,4,2,29,20,7,90,10,61,15105,13710
9935,4308,10074,4,96,192,7,4,2,29,20,7,90,10,10,14889,104
18952,8329,19527,4,96,192,7,4,2,29,20,7,90,10,11,14992,84
28130,12450,28804,4,96,192,7,4,2,29,20,7,90,10,15,15164,102
37083,16531,37884,4,96,192,7,4,2,29,20,7,90,10,20,15218,136
200330,91665,200227,4,96,192,52,4,2,4,30,26,84,21,88,59605,4520
36381,14655,33398,4,96,192,52,4,2,4,30,26,84,21,35,62097,614
61782,25031,60989,4,96,192,52,4,2,4,30,26,84,21,46,61987,630
91484,37658,90413,4,96,192,52,4,2,4,30,26,84,21,58,62397,598
118713,48817,117997,4,96,192,52,4,2,4,30,26,84,21,67,62893,624
183176,90561,185110,4,96,192,63,4,2,32,20,17,90,9,94,60148,3295
33504,14907,33122,4,96,192,63,4,2,32,20,17,90,9,39,62669,581
60047,25659,60721,4,96,192,63,4,2,32,20,17,90,9,54,61827,500
86822,38493,87443,4,96,192,63,4,2,32,20,17,90,9,66,62690,483
109633,46888,110406,4,96,192,63,4,2,32,20,17,90,9,72,64072,511
206442,92216,205666,4,96,192,68,4,2,6,30,24,90,15,93,72528,3941
37078,14070,34618,4,96,192,68,4,2,6,30,24,90,15,39,78759,633
62299,24180,61601,4,96,192,68,4,2,6,30,24,90,15,53,78322,619
90971,35658,90216,4,96,192,68,4,2,6,30,24,90,15,63,78925,600
117355,46594,116450,4,96,192,68,4,2,6,30,24,90,15,70,79923,630
162666,76351,163489,4,96,192,87,4,2,15,29,30,84,28,93,82320,5593
30031,12624,27598,4,96,192,87,4,2,15,29,30,84,28,39,94345,754
49810,19937,49337,4,96,192,87,4,2,15,29,30,84,28,54,93916,733
73529,30189,72910,4,96,192,87,4,2,15,29,30,84,28,66,95770,684
96256,39635,95738,4,96,192,87,4,2,15,29,30,84,28,72,97421,708
200140,90885,213543,4,96,192,77,4,2,20,7,6,30,6,91,56425,362
48377,20383,35966,4,96,192,77,4,2,20,7,6,30,6,42,60700,221
57504,24192,58051,4,96,192,77,4,2,20,7,6,30,6,49,60316,175
79952,33775,80530,4,96,192,77,4,2,20,7,6,30,6,60,58970,187
234661,106765,239255,4,96,192,36,4,2,29,19,28,33,11,92,43696,3472
40728,17644,39966,4,96,192,36,4,2,29,19,28,33,11,37,45387,536
73143,31495,73210,4,96,192,36,4,2,29,19,28,33,11,50,45814,514
106884,45893,106896,4,96,192,36,4,2,29,19,28,33,11,61,46197,498
138231,59475,138417,4,96,192,36,4,2,29,19,28,33,11,68,46461,486
110110,53498,110220,4,96,192,24,4,2,26,15,28,96,12,83,33347,16863
19945,9451,19134,4,96,192,24,4,2,26,15,28,96,12,20,33174,531
36113,16651,35573,4,96,192,24,4,2,26,15,28,96,12,29,33535,528
53881,24482,53635,4,96,192,24,4,2,26,15,28,96,12,38,33910,554
69863,30690,69767,4,96,192,24,4,2,26,15,28,96,12,45,34150,525
26739,11749,28204,4,96,192,6,4,2,32,9,18,100,10,48,13987,28350
4808,2406,4496,4,96,192,6,4,2,32,9,18,100,10,6,13947,630
8207,3745,8484,4,96,192,6,4,2,32,9,18,100,10,6,13927,322
12511,5458,12818,4,96,192,6,4,2,32,9,18,100,10,8,14086,256
189840,75837,190656,4,96,192,76,4,2,20,12,28,48,8,94,74468,6124
32777,13506,31990,4,96,192,76,4,2,20,12,28,48,8,39,82796,702
57279,21551,57106,4,96,192,76,4,2,20,12,28,48,8,54,82722,677
83807,31314,83530,4,96,192,76,4,2,20,12,28,48,8,66,84543,667
108591,40962,108234,4,96,192,76,4,2,20,12,28,48,8,72,86261,675
209280,90596,227944,4,96,192,51,4,2,23,12,30,27,3,93,54976,4061
55367,23637,39117,4,96,192,51,4,2,23,12,30,27,3,45,59524,647
68422,29450,68901,4,96,192,51,4,2,23,12,30,27,3,54,59488,650
100525,43153,100755,4,96,192,51,4,2,23,12,30,27,3,64,60120,616
131528,56057,131591,4,96,192,51,4,2,23,12,30,27,3,71,60705,630
208904,97140,209675,4,96,192,21,4,2,11,12,12,54,9,86,29085,2210
36226,15336,35743,4,96,192,21,4,2,11,12,12,54,9,29,28802,326
65505,28090,65509,4,96,192,21,4,2,11,12,12,54,9,39,28990,275
94806,40683,94829,4,96,192,21,4,2,11,12,12,54,9,50,29525,296
119903,51948,119709,4,96,192,21,4,2,11,12,12,54,9,57,29812,409
248559,112705,248795,4,96,192,27,4,2,20,20,32,40,8,89,36209,4580
42933,19098,41550,4,96,192,27,4,2,20,20,32,40,8,36,35970,611
78189,33604,77675,4,96,192,27,4,2,20,20,32,40,8,49,36220,580
114805,49558,114320,4,96,192,27,4,2,20,20,32,40,8,59,36588,565
149824,64658,149356,4,96,192,27,4,2,20,20,32,40,8,68,36784,595
134727,62733,134419,4,96,192,22,4,2,19,8,14,88,22,79,30640,8358
22415,10255,22336,4,96,192,22,4,2,19,8,14,88,22,24,30691,382
41013,17997,41201,4,96,192,22,4,2,19,8,14,88,22,28,30907,362
60804,26091,60967,4,96,192,22,4,2,19,8,14,88,22,38,31387,317
81289,35290,81453,4,96,192,22,4,2,19,8,14,88,22,47,31582,307
223084,102954,223288,4,96,192,35,4,2,4,15,11,36,4,86,42716,1598
39642,16043,38325,4,96,192,35,4,2,4,15,11,36,4,31,44153,330
67782,28045,67603,4,96,192,35,4,2,4,15,11,36,4,42,44101,285
97448,40352,97075,4,96,192,35,4,2,4,15,11,36,4,52,44605,341
123063,51249,122899,4,96,192,35,4,2,4,15,11,36,4,60,45196,549
172928,78413,173718,4,96,192,82,4,2,10,19,17,60,6,93,73624,2802
30948,12674,29462,4,96,192,82,4,2,10,19,17,60,6,36,84179,564
52822,21718,52609,4,96,192,82,4,2,10,19,17,60,6,52,83782,508
76885,31644,76639,4,96,192,82,4,2,10,19,17,60,6,63,84372,475
98117,40420,97919,4,96,192,82,4,2,10,19,17,60,6,70,85747,541
209141,100631,214470,4,96,192,78,4,2,23,15,8,52,13,93,61862,616
44667,21823,37089,4,96,192,78,4,2,23,15,8,52,13,41,64091,335
60544,25801,60835,4,96,192,78,4,2,23,15,8,52,13,55,62471,251
84536,36073,84848,4,96,192,78,4,2,23,15,8,52,13,66,61409,300
214854,102861,214030,4,96,192,59,4,2,8,22,12,84,28,92,58358,1806
36721,15284,35671,4,96,192,59,4,2,8,22,12,84,28,35,64412,442
62272,26301,62183,4,96,192,59,4,2,8,22,12,84,28,50,63893,359
88397,37526,88133,4,96,192,59,4,2,8,22,12,84,28,61,63266,321
113618,47923,113580,4,96,192,59,4,2,8,22,12,84,28,68,64199,465
217414,105200,216028,4,96,192,35,4,2,24,31,27,90,9,92,45081,4820
36532,15937,35560,4,96,192,35,4,2,24,31,27,90,9,36,44590,602
65182,28023,65050,4,96,192,35,4,2,24,31,27,90,9,48,44978,592
95926,41172,95890,4,96,192,35,4,2,24,31,27,90,9,58,45641,552
124497,54625,124325,4,96,192,35,4,2,24,31,27,90,9,67,45884,551
145479,70894,147047,4,96,192,57,4,2,9,13,12,90,15,92,53827,1974
26502,10983,26104,4,96,192,57,4,2,9,13,12,90,15,29,57765,342
43642,18618,43524,4,96,192,57,4,2,9,13,12,90,15,39,57162,331
63782,27220,63690,4,96,192,57,4,2,9,13,12,90,15,50,57499,257
82509,34891,82375,4,96,192,57,4,2,9,13,12,90,15,59,58816,265
168664,75644,176935,4,96,192,90,4,2,15,27,18,45,5,94,74822,2893
35437,15164,29941,4,96,192,90,4,2,15,27,18,45,5,43,87791,594
52398,22028,52582,4,96,192,90,4,2,15,27,18,45,5,54,87956,519
76240,32467,76393,4,96,192,90,4,2,15,27,18,45,5,66,88385,506
98513,41683,98597,4,96,192,90,4,2,15,27,18,45,5,72,89295,533
171017,82811,172150,4,96,192,84,4,2,13,31,12,112,16,93,68940,2007
29400,12374,28437,4,96,192,84,4,2,13,31,12,112,16,36,79671,471
49613,20864,49703,4,96,192,84,4,2,13,31,12,112,16,50,78662,374
71768,30350,71900,4,96,192,84,4,2,13,31,12,112,16,62,78368,327
91392,39054,91384,4,96,192,84,4,2,13,31,12,112,16,69,79891,387
142645,68567,142355,4,96,192,90,4,2,14,18,19,108,12,94,77272,3288
23727,11097,23435,4,96,192,90,4,2,14,18,19,108,12,39,87708,587
43215,18090,43028,4,96,192,90,4,2,14,18,19,108,12,49,86283,593
63516,27198,63327,4,96,192,90,4,2,14,18,19,108,12,61,86662,536
82331,34804,82179,4,96,192,90,4,2,14,18,19,108,12,68,88502,529
143835,64217,144555,4,96,192,28,4,2,11,9,12,49,7,76,32998,3181
23671,10783,23634,4,96,192,28,4,2,11,9,12,49,7,24,33138,350
45754,20206,45724,4,96,192,28,4,2,11,9,12,49,7,33,33266,325
66248,28960,66227,4,96,192,28,4,2,11,9,12,49,7,42,34156,269
87560,38520,87446,4,96,192,28,4,2,11,9,12,49,7,50,34615,384
154972,77297,158069,4,96,192,18,4,2,27,12,5,75,15,80,25419,823
25221,11005,25884,4,96,192,18,4,2,27,12,5,75,15,22,25711,169
45010,19822,45851,4,96,192,18,4,2,27,12,5,75,15,29,25624,130
64424,28220,65286,4,96,192,18,4,2,27,12,5,75,15,37,25996,122
82015,35918,82896,4,96,192,18,4,2,27,12,5,75,15,45,26344,136
200525,86630,201021,4,96,192,80,4,2,7,27,32,60,12,93,82341,5726
37452,14633,34189,4,96,192,80,4,2,7,27,32,60,12,41,89830,732
62106,24438,61193,4,96,192,80,4,2,7,27,32,60,12,56,89830,728
91286,36305,90264,4,96,192,80,4,2,7,27,32,60,12,68,90655,731
119370,47576,118475,4,96,192,80,4,2,7,27,32,60,12,74,91685,752
226905,120239,226800,4,96,192,57,4,2,32,14,8,76,19,92,54015,956
36622,16311,37172,4,96,192,57,4,2,32,14,8,76,19,39,57330,346
62991,28216,63982,4,96,192,57,4,2,32,14,8,76,19,52,56840,263
88920,39094,89889,4,96,192,57,4,2,32,14,8,76,19,64,57085,269
111533,49299,112613,4,96,192,57,4,2,32,14,8,76,19,70,57874,293
190771,89733,191246,4,96,192,40,4,2,7,21,14,90,9,92,46074,2153
34963,14088,33732,4,96,192,40,4,2,7,21,14,90,9,33,48078,396
60941,24704,60767,4,96,192,40,4,2,7,21,14,90,9,44,47987,366
88334,35676,88207,4,96,192,40,4,2,7,21,14,90,9,55,48587,346
113680,46581,113498,4,96,192,40,4,2,7,21,14,90,9,64,49244,438
233749,106275,234114,4,96,192,47,4,2,28,21,27,54,6,93,56195,3888
39163,17379,38495,4,96,192,47,4,2,28,21,27,54,6,41,57850,669
68513,29583,68580,4,96,192,47,4,2,28,21,27,54,6,54,58020,641
100132,43228,100125,4,96,192,47,4,2,28,21,27,54,6,65,58850,603
128512,55761,128624,4,96,192,47,4,2,28,21,27,54,6,72,59309,611
208404,102406,207838,4,96,192,59,4,2,11,32,16,84,14,93,59189,2136
37046,15075,35056,4,96,192,59,4,2,11,32,16,84,14,37,65822,525
62173,25115,62071,4,96,192,59,4,2,11,32,16,84,14,51,65765,439
90338,37149,90237,4,96,192,59,4,2,11,32,16,84,14,63,66670,415
115600,47177,115469,4,96,192,59,4,2,11,32,16,84,14,70,67221,437
214868,101307,214340,4,96,192,27,4,2,28,20,22,54,6,90,36531,3876
36980,16338,36699,4,96,192,27,4,2,28,20,22,54,6,34,36367,496
67215,29197,67343,4,96,192,27,4,2,28,20,22,54,6,45,36690,465
99130,42812,99351,4,96,192,27,4,2,28,20,22,54,6,56,37192,435
125846,54353,126138,4,96,192,27,4,2,28,20,22,54,6,63,37438,452
231175,109135,231290,4,96,192,50,4,2,25,26,19,63,7,94,56062,2570
39445,17131,38997,4,96,192,50,4,2,25,26,19,63,7,40,58911,561
71460,30477,71745,4,96,192,50,4,2,25,26,19,63,7,56,58881,471
104050,44137,104382,4,96,192,50,4,2,25,26,19,63,7,65,59438,427
133579,57060,133874,4,96,192,50,4,2,25,26,19,63,7,73,59981,497
281796,129260,286859,4,96,192,53,4,2,12,25,10,33,11,93,54602,768
53189,21498,47738,4,96,192,53,4,2,12,25,10,33,11,43,59138,329
80393,33648,80933,4,96,192,53,4,2,12,25,10,33,11,55,59385,265
113124,47702,113529,4,96,192,53,4,2,12,25,10,33,11,66,59793,351
140007,59024,140315,4,96,192,53,4,2,12,25,10,33,11,72,60383,378
202846,90439,204309,4,96,192,76,4,2,31,27,26,32,4,95,70367,3833
34359,14788,33536,4,96,192,76,4,2,31,27,26,32,4,42,78024,709
59788,25544,60116,4,96,192,76,4,2,31,27,26,32,4,58,77936,653
87114,36848,87385,4,96,192,76,4,2,31,27,26,32,4,69,78969,649
112792,48167,113167,4,96,192,76,4,2,31,27,26,32,4,75,79724,691
34725,14462,35242,4,96,192,8,4,2,21,12,29,87,29,38,15584,53736
6441,3321,5455,4,96,192,8,4,2,21,12,29,87,29,6,15549,927
10754,4700,10412,4,96,192,8,4,2,21,12,29,87,29,8,15563,582
17334,7633,16896,4,96,192,8,4,2,21,12,29,87,29,11,15753,463
21684,9646,21170,4,96,192,8,4,2,21,12,29,87,29,14,15791,435
251181,113280,250806,4,96,192,46,4,2,6,7,6,28,7,88,43809,610
41843,16908,41507,4,96,192,46,4,2,6,7,6,28,7,33,45149,194
69405,29133,69534,4,96,192,46,4,2,6,7,6,28,7,46,45067,179
97616,40918,97622,4,96,192,46,4,2,6,7,6,28,7,56,45972,180
120038,50498,119957,4,96,192,46,4,2,6,7,6,28,7,63,46688,222
62653,28045,63391,4,96,192,7,4,2,32,13,16,60,6,48,14084,14455
10365,4985,10398,4,96,192,7,4,2,32,13,16,60,6,10,13834,351
19237,8349,19286,4,96,192,7,4,2,32,13,16,60,6,12,14064,289
29500,12998,29732,4,96,192,7,4,2,32,13,16,60,6,17,14180,318
39047,17684,39527,4,96,192,7,4,2,32,13,16,60,6,22,14277,369
194668,86220,195926,4,96,192,78,4,2,17,17,26,39,13,95,78516,4312
34514,14359,33197,4,96,192,78,4,2,17,17,26,39,13,41,88710,676
59015,24366,58692,4,96,192,78,4,2,17,17,26,39,13,56,88697,647
86271,35463,85948,4,96,192,78,4,2,17,17,26,39,13,68,90053,638
112068,46203,111822,4,96,192,78,4,2,17,17,26,39,13,74,91146,639
231892,105546,231851,4,96,192,66,4,2,12,16,16,48,16,94,65287,2031
40199,16504,39262,4,96,192,66,4,2,12,16,16,48,16,40,70223,543
67799,28470,67648,4,96,192,66,4,2,12,16,16,48,16,55,70059,446
97534,40833,97409,4,96,192,66,4,2,12,16,16,48,16,66,70634,459
124318,52026,123982,4,96,192,66,4,2,12,16,16,48,16,72,71674,567
153313,66767,164705,4,96,192,13,4,2,22,22,29,36,4,72,21764,6876
40538,17104,28615,4,96,192,13,4,2,22,22,29,36,4,29,21768,466
49147,21211,49541,4,96,192,13,4,2,22,22,29,36,4,31,21839,493
71945,30729,72364,4,96,192,13,4,2,22,22,29,36,4,39,21960,500
98661,42154,99230,4,96,192,13,4,2,22,22,29,36,4,47,22091,552
43953,18442,44592,4,96,192,8,4,2,24,27,32,64,8,54,16452,46718
8449,3846,7186,4,96,192,8,4,2,24,27,32,64,8,9,16297,884
13937,5800,13479,4,96,192,8,4,2,24,27,32,64,8,10,16473,551
21105,9088,20595,4,96,192,8,4,2,24,27,32,64,8,14,16584,432
28632,12185,28058,4,96,192,8,4,2,24,27,32,64,8,18,16663,447
142989,66546,141203,4,96,192,85,4,2,14,15,25,90,9,94,78668,5851
24822,12973,24747,4,96,192,85,4,2,14,15,25,90,9,42,86794,688
45194,18822,44785,4,96,192,85,4,2,14,15,25,90,9,49,85656,669
66190,27664,65705,4,96,192,85,4,2,14,15,25,90,9,61,87007,637
87040,36596,86541,4,96,192,85,4,2,14,15,25,90,9,69,89482,634
188324,88703,205504,4,96,192,95,4,2,22,29,11,42,14,94,71191,767
51197,22005,34734,4,96,192,95,4,2,22,29,11,42,14,47,79669,475
56111,23911,57158,4,96,192,95,4,2,22,29,11,42,14,57,79377,368
80134,34060,81085,4,96,192,95,4,2,22,29,11,42,14,68,78993,391
87130,41048,88043,4,96,192,13,4,2,32,4,4,40,5,47,18156,991
15897,7233,16904,4,96,192,13,4,2,32,4,4,40,5,13,18356,181
26854,12191,27905,4,96,192,13,4,2,32,4,4,40,5,17,18292,138
39580,17979,40579,4,96,192,13,4,2,32,4,4,40,5,22,18637,119
51065,23277,52194,4,96,192,13,4,2,32,4,4,40,5,25,18954,124
212422,92417,224086,4,96,192,70,4,2,5,29,9,40,4,91,62464,768
53539,24161,38830,4,96,192,70,4,2,5,29,9,40,4,43,73248,318
64207,25762,63663,4,96,192,70,4,2,5,29,9,40,4,49,73557,283
90547,36747,90072,4,96,192,70,4,2,5,29,9,40,4,62,74119,335
113551,46328,113120,4,96,192,70,4,2,5,29,9,40,4,68,74487,414
